"day","treatment","trial_id","trial_uni_id","pic","time","time2","moran_zscore","label"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",51,130,2.84352200760604,"post"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",52,135,1.86367447488849,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",53,140,2.84272119207508,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",54,145,1.30482178486933,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",55,150,-0.991891865522591,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",56,155,0.490263876554242,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",57,160,1.2628782596805,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",58,165,0.932291149690278,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",59,170,0.809297094862895,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",60,175,1.97158735835876,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",61,180,1.20750748816849,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",62,185,2.85325654757122,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",63,190,0.0901069854044447,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",64,195,1.77425451720578,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",65,200,0.820292842386493,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",66,205,1.40000843467286,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",67,210,1.42793068136058,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",68,215,2.46126298469386,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",69,220,1.03241462387698,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",70,225,2.6709891554047,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",71,230,0.946305250587408,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",72,235,1.04017429737259,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",73,240,2.34227471647477,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",74,245,2.23735796998479,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",75,250,1.38331469495242,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",76,255,0.280555137167382,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",77,260,1.21407943909893,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",78,265,1.24232057647823,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",79,270,2.69328040086609,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",80,275,3.35257443039157,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",81,280,2.89824200968957,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",82,285,2.90725605493027,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",83,290,3.23031590907792,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",84,295,2.69505156009858,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",85,300,1.6695025138169,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",86,305,1.15572244253598,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",87,310,1.07431576702318,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",88,315,1.02682053604263,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",89,320,1.04358024136168,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",90,325,0.835711019340514,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",91,330,-0.598307267093885,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",92,335,1.32271110834027,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",93,340,0.774920473233936,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",94,345,-0.122533976108063,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",95,350,0.542821027301771,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",96,355,1.67561373092922,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",97,360,1.87483735804786,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",98,365,0.532979848648785,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",99,370,0.297819667300459,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",100,375,-0.661905281732969,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",101,380,-0.0596837994467327,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",102,385,1.33555286725222,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",103,390,-1.03754587018409,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",104,395,0.103051281516222,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",105,400,-1.01909566822986,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",106,405,0.674181775848023,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",107,410,0.699674232689453,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",108,415,-0.247591762978229,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",109,420,-1.2282842022227,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",110,425,2.14249875563952,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",111,430,0.778574215456023,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",112,435,0.169475904965075,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",113,440,0.510987670020314,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",114,445,1.44456973457441,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",115,450,1.45244800943123,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",116,455,-0.837457512679889,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",117,460,11.2037767321057,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",118,465,12.7661275017835,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",119,470,12.0588546074848,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",120,475,15.2854637683048,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",121,480,11.7738507514882,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",122,485,6.09901726479257,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",123,490,4.89106342649652,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",124,495,2.47024387623993,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",125,500,1.15339245556421,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",126,505,1.61621495641559,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",127,510,-0.437394613963305,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",128,515,0.585585191880257,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",129,520,-0.339347859864714,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",130,525,1.50656372561682,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",131,530,-0.235873128195528,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",132,535,0.0173889704181182,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",133,540,1.01923141608947,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",134,545,-0.185260424548223,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",135,550,-0.752413842687675,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",136,555,-0.594092304597845,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",137,560,0.39220345082897,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",138,565,1.57056129354471,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",139,570,1.30404284394099,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",140,575,1.17106166584609,"last"
"6.16.15","Clean Plastic (med)",2,126,"GOPR1015",141,580,1.49610151332327,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",1,-120,-0.302140281079739,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",2,-115,-0.141917076389132,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",3,-110,1.7759884186281,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",4,-105,0.0654203075530178,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",5,-100,-0.750124211223542,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",6,-95,-0.453971668550203,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",7,-90,-0.469279067199126,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",8,-85,-1.99714757973243,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",9,-80,-1.02321308368191,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",10,-75,0.802403874931407,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",11,-70,-1.23239241032928,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",12,-65,-0.154061495717517,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",13,-60,-0.181731195907468,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",14,-55,0.385753082980275,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",15,-50,-1.30507892207168,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",16,-45,-0.704249278956746,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",17,-40,-0.126977060671031,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",18,-35,1.64804764817043,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",19,-30,0.691216235404298,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",20,-25,1.93387726681297,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",21,-20,0.445810136068636,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",22,-15,0.968684540336417,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",23,-10,0.784836199729027,"pre"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",24,-5,-0.659754379104393,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",25,0,0.439030312018523,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",26,5,0.927476980267483,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",27,10,0.398006443414981,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",28,15,0.0497234025485998,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",29,20,3.04332142618435,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",30,25,1.53655195671501,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",31,30,1.74358397035608,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",32,35,2.414995047836,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",33,40,0.966761143204058,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",34,45,1.65653131112329,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",35,50,4.8634987039569,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",36,55,8.16425098119005,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",37,60,8.38633396287594,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",38,65,4.89731603457695,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",39,70,5.00732141169803,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",40,75,6.25174159057111,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",41,80,4.93944909124443,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",42,85,11.2390312468436,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",43,90,2.10130969111429,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",44,95,10.3403277915756,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",45,100,6.52139999139249,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",46,105,8.71394165778111,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",47,110,7.68266492101156,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",48,115,9.5283743068665,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",49,120,5.30441252390271,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",50,125,8.86858573701486,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",51,130,7.26774042659124,"post"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",52,135,5.84489315176432,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",53,140,6.55679478923197,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",54,145,4.07381144056461,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",55,150,6.07364433476682,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",56,155,4.51774913041828,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",57,160,6.83711031187802,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",58,165,6.77332043368226,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",59,170,4.88257881691829,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",60,175,3.33548672436667,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",61,180,4.84339286857915,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",62,185,4.64186187800177,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",63,190,9.57574726314594,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",64,195,3.89555362232979,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",65,200,4.06812437961166,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",66,205,2.85827037576326,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",67,210,6.37683581372164,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",68,215,3.90063027788399,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",69,220,2.40353678987567,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",70,225,1.60569302205286,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",71,230,3.57288581999001,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",72,235,2.85232755461303,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",73,240,3.05429498002245,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",74,245,2.43987216846686,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",75,250,3.49016834638169,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",76,255,2.5742649340455,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",77,260,4.42466448592977,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",78,265,2.82982535009977,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",79,270,2.97873946234487,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",80,275,4.72945790195252,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",81,280,2.34003686262443,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",82,285,1.17978123045489,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",83,290,2.43701355383722,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",84,295,3.82437418509198,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",85,300,1.42114913438207,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",86,305,3.69983438837172,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",87,310,3.5057251363632,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",88,315,2.61632726279475,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",89,320,1.50268903843199,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",90,325,2.71503729080987,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",91,330,1.57867395167017,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",92,335,1.45650270220282,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",93,340,2.4917120453086,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",94,345,0.742174527293366,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",95,350,-0.260364216037554,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",96,355,-0.237296188178271,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",97,360,-0.518452065758265,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",98,365,2.11144322522184,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",99,370,0.461791628763075,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",100,375,-1.45393303290744,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",101,380,1.38726677430164,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",102,385,0.189132487068736,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",103,390,0.923315765209735,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",104,395,-0.258269194762304,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",105,400,1.84137889307814,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",106,405,3.55549479698155,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",107,410,0.713263904101659,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",108,415,1.9640683670081,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",109,420,-0.426403870195065,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",110,425,0.124353088424241,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",111,430,1.43268951717637,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",112,435,2.55890926610642,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",113,440,2.58809106885199,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",114,445,0.39611053296172,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",115,450,0.284754286122384,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",116,455,0.139336010178038,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",117,460,0.0950077064175083,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",118,465,0.115524501168593,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",119,470,-0.696600942886765,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",120,475,-0.763672462408093,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",121,480,1.19842725500808,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",122,485,1.30854928291374,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",123,490,0.90461543770513,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",124,495,2.36954113104468,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",125,500,0.967903181201628,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",126,505,0.784339428284258,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",127,510,0.97068872148921,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",128,515,0.45179888008522,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",129,520,0.0728055089508631,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",130,525,1.41031938280432,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",131,530,2.51243264372934,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",132,535,0.315224275549686,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",133,540,0.748706300824508,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",134,545,-0.532402896231033,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",135,550,-0.730754817724489,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",136,555,0.40859685976227,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",137,560,-1.52629875499218,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",138,565,-1.35879694358621,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",139,570,-2.01044744519454,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",140,575,-1.53900128798828,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",141,580,-1.93721555751377,"last"
"6.16.15","Krill odor (high)",3,172,"GOPR1011",142,585,-2.84346175977951,"last"
"6.16.15","SW Control",6,255,"GOPR1018",1,-120,0.716537298050547,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",2,-115,2.42292660649632,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",3,-110,0.629798151483064,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",4,-105,1.3139763185423,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",5,-100,2.05153991249198,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",6,-95,-1.57002022018624,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",7,-90,-0.869619823857611,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",8,-85,-0.266603085997571,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",9,-80,0.890573853486758,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",10,-75,-0.611372490835109,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",11,-70,-0.151026601015242,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",12,-65,-1.28911837731978,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",13,-60,-0.250572422131224,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",14,-55,0.207694700991387,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",15,-50,0.67499826587144,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",16,-45,-0.675275373443858,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",17,-40,-0.386263764994853,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",18,-35,-0.502760303532508,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",19,-30,-1.30133882739551,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",20,-25,-0.35289998874734,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",21,-20,0.583682398619059,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",22,-15,-0.430454052540426,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",23,-10,-0.297677888697124,"pre"
"6.16.15","SW Control",6,255,"GOPR1018",24,-5,-0.536724285338507,"post"
"6.16.15","SW Control",6,255,"GOPR1018",25,0,0.0600129827613943,"post"
"6.16.15","SW Control",6,255,"GOPR1018",26,5,1.12015284753445,"post"
"6.16.15","SW Control",6,255,"GOPR1018",27,10,-0.174728465879546,"post"
"6.16.15","SW Control",6,255,"GOPR1018",28,15,1.29911295269508,"post"
"6.16.15","SW Control",6,255,"GOPR1018",29,20,0.429371683485137,"post"
"6.16.15","SW Control",6,255,"GOPR1018",30,25,1.54266690043924,"post"
"6.16.15","SW Control",6,255,"GOPR1018",31,30,1.66732618551603,"post"
"6.16.15","SW Control",6,255,"GOPR1018",32,35,1.01503813920963,"post"
"6.16.15","SW Control",6,255,"GOPR1018",33,40,0.980970893594838,"post"
"6.16.15","SW Control",6,255,"GOPR1018",34,45,0.863196925327421,"post"
"6.16.15","SW Control",6,255,"GOPR1018",35,50,-0.0864352112537782,"post"
"6.16.15","SW Control",6,255,"GOPR1018",36,55,-0.0567926113560606,"post"
"6.16.15","SW Control",6,255,"GOPR1018",37,60,1.47089610050322,"post"
"6.16.15","SW Control",6,255,"GOPR1018",38,65,1.35504244662789,"post"
"6.16.15","SW Control",6,255,"GOPR1018",39,70,1.9526298628544,"post"
"6.16.15","SW Control",6,255,"GOPR1018",40,75,1.36864653362864,"post"
"6.16.15","SW Control",6,255,"GOPR1018",41,80,-0.0655013560860964,"post"
"6.16.15","SW Control",6,255,"GOPR1018",42,85,1.02534808618151,"post"
"6.16.15","SW Control",6,255,"GOPR1018",43,90,0.810195119807421,"post"
"6.16.15","SW Control",6,255,"GOPR1018",44,95,1.30889063727959,"post"
"6.16.15","SW Control",6,255,"GOPR1018",45,100,0.710040753537961,"post"
"6.16.15","SW Control",6,255,"GOPR1018",46,105,0.752759593128732,"post"
"6.16.15","SW Control",6,255,"GOPR1018",47,110,1.46177111186933,"post"
"6.16.15","SW Control",6,255,"GOPR1018",48,115,-0.294308447030966,"post"
"6.16.15","SW Control",6,255,"GOPR1018",49,120,-0.671131821135057,"post"
"6.16.15","SW Control",6,255,"GOPR1018",50,125,0.23019321135222,"post"
"6.16.15","SW Control",6,255,"GOPR1018",51,130,-0.302895041222326,"post"
"6.16.15","SW Control",6,255,"GOPR1018",52,135,-1.15996110714629,"last"
"6.16.15","SW Control",6,255,"GOPR1018",53,140,1.28884200559396,"last"
"6.16.15","SW Control",6,255,"GOPR1018",54,145,0.160217141318714,"last"
"6.16.15","SW Control",6,255,"GOPR1018",55,150,-0.0173132138621517,"last"
"6.16.15","SW Control",6,255,"GOPR1018",56,155,0.367359190839323,"last"
"6.16.15","SW Control",6,255,"GOPR1018",57,160,-0.338043490801911,"last"
"6.16.15","SW Control",6,255,"GOPR1018",58,165,1.50349901134718,"last"
"6.16.15","SW Control",6,255,"GOPR1018",59,170,1.22037564753946,"last"
"6.16.15","SW Control",6,255,"GOPR1018",60,175,0.263053913794868,"last"
"6.16.15","SW Control",6,255,"GOPR1018",61,180,0.899501144662464,"last"
"6.16.15","SW Control",6,255,"GOPR1018",62,185,0.885931642452786,"last"
"6.16.15","SW Control",6,255,"GOPR1018",63,190,0.605942004111087,"last"
"6.16.15","SW Control",6,255,"GOPR1018",64,195,0.360350006515855,"last"
"6.16.15","SW Control",6,255,"GOPR1018",65,200,-0.361190772598066,"last"
"6.16.15","SW Control",6,255,"GOPR1018",66,205,-0.798804643396814,"last"
"6.16.15","SW Control",6,255,"GOPR1018",67,210,-0.66127638209118,"last"
"6.16.15","SW Control",6,255,"GOPR1018",68,215,-0.594942262254885,"last"
"6.16.15","SW Control",6,255,"GOPR1018",69,220,0.60553213754457,"last"
"6.16.15","SW Control",6,255,"GOPR1018",70,225,0.482747544369531,"last"
"6.16.15","SW Control",6,255,"GOPR1018",71,230,0.468394856075567,"last"
"6.16.15","SW Control",6,255,"GOPR1018",72,235,0.0587007229583874,"last"
"6.16.15","SW Control",6,255,"GOPR1018",73,240,0.743310341418274,"last"
"6.16.15","SW Control",6,255,"GOPR1018",74,245,2.04674832459448,"last"
"6.16.15","SW Control",6,255,"GOPR1018",75,250,0.561667830050981,"last"
"6.16.15","SW Control",6,255,"GOPR1018",76,255,0.704321263054518,"last"
"6.16.15","SW Control",6,255,"GOPR1018",77,260,-0.168054337049678,"last"
"6.16.15","SW Control",6,255,"GOPR1018",78,265,0.0453195974830567,"last"
"6.16.15","SW Control",6,255,"GOPR1018",79,270,0.583344890303358,"last"
"6.16.15","SW Control",6,255,"GOPR1018",80,275,0.560155174685537,"last"
"6.16.15","SW Control",6,255,"GOPR1018",81,280,1.2414120306693,"last"
"6.16.15","SW Control",6,255,"GOPR1018",82,285,1.28541418676276,"last"
"6.16.15","SW Control",6,255,"GOPR1018",83,290,0.903353546992553,"last"
