Video name,Date recorded,Treatment,Screenshot order,Pre or post,Screenshot time,Quadrat,# Non-rheotactic,Total # fish,Proportion fish non-rheotactic,Observer
GOPR0943,6/11/15,Bf Plastic (low),29,post,2:25,3,1,104,0.009615385,NH
GOPR0943,6/11/15,Bf Plastic (low),30,post,2:30,1,0,65,0,NH
GOPR0943,6/11/15,Bf Plastic (low),31,post,2:35,2,3,80,0.0375,NH
GOPR0943,6/11/15,Bf Plastic (low),32,post,2:40,2,2,72,0.027777778,NH
GOPR0943,6/11/15,Bf Plastic (low),33,post,2:45,4,2,56,0.035714286,NH
GOPR0943,6/11/15,Bf Plastic (low),34,post,2:50,2,1,62,0.016129032,NH
GOPR0943,6/11/15,Bf Plastic (low),35,post,2:55,4,0,55,0,NH
GOPR0943,6/11/15,Bf Plastic (low),36,post,3:00,3,0,80,0,NH
GOPR0943,6/11/15,Bf Plastic (low),37,post,3:05,4,0,78,0,NH
GOPR0943,6/11/15,Bf Plastic (low),38,post,3:10,1,2,78,0.025641026,NH
GOPR0943,6/11/15,Bf Plastic (low),39,post,3:15,3,0,78,0,NH
GOPR0943,6/11/15,Bf Plastic (low),40,post,3:20,4,1,85,0.011764706,NH
GOPR0943,6/11/15,Bf Plastic (low),41,post,3:25,4,1,68,0.014705882,NH
GOPR0943,6/11/15,Bf Plastic (low),42,post,3:30,1,3,63,0.047619048,NH
GOPR0943,6/11/15,Bf Plastic (low),43,post,3:35,4,22,28,0.785714286,NH
GOPR0943,6/11/15,Bf Plastic (low),44,post,3:40,3,44,103,0.427184466,NH
GOPR0943,6/11/15,Bf Plastic (low),45,post,3:45,1,8,101,0.079207921,NH
GOPR0952,6/12/15,Clean Plastic (low),9,pre,0:45,1,1,90,0.011111111,NH
GOPR0952,6/12/15,Clean Plastic (low),10,pre,0:50,3,5,91,0.054945055,NH
GOPR0952,6/12/15,Clean Plastic (low),11,pre,0:55,1,28,47,0.595744681,NH
GOPR0952,6/12/15,Clean Plastic (low),12,pre,1:00,1,7,39,0.179487179,NH
GOPR0952,6/12/15,Clean Plastic (low),13,pre,1:05,1,13,63,0.206349206,NH
GOPR0952,6/12/15,Clean Plastic (low),14,pre,1:10,2,3,3,1,NH
GOPR0952,6/12/15,Clean Plastic (low),15,pre,1:15,2,3,4,0.75,NH
GOPR0952,6/12/15,Clean Plastic (low),16,pre,1:20,2,4,26,0.153846154,NH
GOPR0952,6/12/15,Clean Plastic (low),17,pre,1:25,1,4,56,0.071428571,NH
GOPR0952,6/12/15,Clean Plastic (low),18,pre,1:30,3,1,80,0.0125,NH
GOPR0952,6/12/15,Clean Plastic (low),19,pre,1:35,1,0,63,0,NH
GOPR0952,6/12/15,Clean Plastic (low),20,pre,1:40,2,12,57,0.210526316,NH
GOPR0952,6/12/15,Clean Plastic (low),21,pre,1:45,4,2,57,0.035087719,NH
GOPR0952,6/12/15,Clean Plastic (low),22,pre,1:50,1,5,59,0.084745763,NH
GOPR0952,6/12/15,Clean Plastic (low),23,pre,1:55,4,2,55,0.036363636,NH
GOPR0952,6/12/15,Clean Plastic (low),24,pre,2:00,2,8,73,0.109589041,NH
GOPR0952,6/12/15,Clean Plastic (low),25,post,2:05,4,0,54,0,NH
GOPR0952,6/12/15,Clean Plastic (low),26,post,2:10,1,7,102,0.068627451,NH
GOPR0952,6/12/15,Clean Plastic (low),27,post,2:15,4,3,61,0.049180328,NH
GOPR0952,6/12/15,Clean Plastic (low),28,post,2:20,1,2,90,0.022222222,NH
GOPR0952,6/12/15,Clean Plastic (low),29,post,2:25,2,5,42,0.119047619,NH
GOPR0952,6/12/15,Clean Plastic (low),30,post,2:30,3,8,114,0.070175439,NH
GOPR0952,6/12/15,Clean Plastic (low),31,post,2:35,1,5,86,0.058139535,NH
GOPR0952,6/12/15,Clean Plastic (low),32,post,2:40,2,2,50,0.04,NH
GOPR0952,6/12/15,Clean Plastic (low),33,post,2:45,4,2,68,0.029411765,NH
GOPR0952,6/12/15,Clean Plastic (low),34,post,2:50,1,5,72,0.069444444,NH
GOPR0952,6/12/15,Clean Plastic (low),35,post,2:55,2,3,63,0.047619048,NH
GOPR0952,6/12/15,Clean Plastic (low),36,post,3:00,2,4,74,0.054054054,NH
GOPR0952,6/12/15,Clean Plastic (low),37,post,3:05,4,1,54,0.018518519,NH
GOPR0952,6/12/15,Clean Plastic (low),38,post,3:10,1,1,66,0.015151515,NH
GOPR0952,6/12/15,Clean Plastic (low),39,post,3:15,2,8,82,0.097560976,NH
GOPR0952,6/12/15,Clean Plastic (low),40,post,3:20,4,7,58,0.120689655,NH
GOPR0952,6/12/15,Clean Plastic (low),41,post,3:25,2,11,26,0.423076923,NH
GOPR0952,6/12/15,Clean Plastic (low),42,post,3:30,1,7,62,0.112903226,NH
GOPR0952,6/12/15,Clean Plastic (low),43,post,3:35,3,2,96,0.020833333,NH
GOPR0952,6/12/15,Clean Plastic (low),44,post,3:40,2,4,41,0.097560976,NH
GOPR0952,6/12/15,Clean Plastic (low),45,post,3:45,2,5,57,0.087719298,NH
GOPR0955,6/12/15,Krill odor (med),9,pre,0:45,3,2,75,0.041237113,NH
GOPR0955,6/12/15,Krill odor (med),10,pre,0:50,1,4,97,0.16,NH
GOPR0955,6/12/15,Krill odor (med),11,pre,0:55,2,8,50,0.106382979,NH
GOPR0955,6/12/15,Krill odor (med),12,pre,1:00,2,5,47,0.015873016,NH
GOPR0955,6/12/15,Krill odor (med),13,pre,1:05,3,1,63,0.046153846,NH
GOPR0955,6/12/15,Krill odor (med),14,pre,1:10,2,3,65,0.027777778,NH
GOPR0955,6/12/15,Krill odor (med),15,pre,1:15,4,1,36,0.030612245,NH
GOPR0955,6/12/15,Krill odor (med),16,pre,1:20,1,3,98,0.030769231,NH
GOPR0955,6/12/15,Krill odor (med),17,pre,1:25,2,2,65,0.035714286,NH
GOPR0955,6/12/15,Krill odor (med),18,pre,1:30,3,3,84,0,NH
GOPR0955,6/12/15,Krill odor (med),19,pre,1:35,4,0,46,0.016949153,NH
GOPR0955,6/12/15,Krill odor (med),20,pre,1:40,4,1,59,0.211538462,NH
GOPR0955,6/12/15,Krill odor (med),21,pre,1:45,2,11,52,0,NH
GOPR0955,6/12/15,Krill odor (med),22,pre,1:50,4,0,55,0.059701493,NH
GOPR0955,6/12/15,Krill odor (med),23,pre,1:55,2,4,67,0,NH
GOPR0955,6/12/15,Krill odor (med),24,pre,2:00,3,0,70,0.806451613,NH
GOPR0955,6/12/15,Krill odor (med),25,post,2:05,2,50,62,0.5,NH
GOPR0955,6/12/15,Krill odor (med),26,post,2:10,2,11,22,0.91025641,NH
GOPR0955,6/12/15,Krill odor (med),27,post,2:15,1,71,78,0.58490566,NH
GOPR0955,6/12/15,Krill odor (med),28,post,2:20,4,62,106,0.047619048,NH
GOPR0955,6/12/15,Krill odor (med),29,post,2:25,4,4,84,0.01010101,NH
GOPR0955,6/12/15,Krill odor (med),30,post,2:30,3,1,99,0.1,NH
GOPR0955,6/12/15,Krill odor (med),31,post,2:35,2,5,50,0.065217391,NH
GOPR0955,6/12/15,Krill odor (med),32,post,2:40,4,3,46,0.024390244,NH
GOPR0955,6/12/15,Krill odor (med),33,post,2:45,1,3,123,0.347826087,NH
GOPR0955,6/12/15,Krill odor (med),34,post,2:50,2,24,69,0.854545455,NH
GOPR0955,6/12/15,Krill odor (med),35,post,2:55,2,47,55,0.612903226,NH
GOPR0955,6/12/15,Krill odor (med),36,post,3:00,4,19,31,0.133333333,NH
GOPR0955,6/12/15,Krill odor (med),37,post,3:05,4,2,15,1,NH
GOPR0955,6/12/15,Krill odor (med),38,post,3:10,2,2,2,0.918032787,NH
GOPR0955,6/12/15,Krill odor (med),39,post,3:15,3,168,183,1,NH
GOPR0955,6/12/15,Krill odor (med),40,post,3:20,3,119,119,0.597826087,NH
GOPR0955,6/12/15,Krill odor (med),41,post,3:25,1,55,92,0.82278481,NH
GOPR0955,6/12/15,Krill odor (med),42,post,3:30,2,65,79,0.923076923,NH
GOPR0955,6/12/15,Krill odor (med),43,post,3:35,4,24,26,1,NH
GOPR0955,6/12/15,Krill odor (med),44,post,3:40,3,38,38,0.333333333,NH
GOPR0955,6/12/15,Krill odor (med),45,post,3:45,3,14,42,0,NH
GOPR0963,6/12/15,Bf Plastic (med),9,pre,0:45,2,0,45,0,NH
GOPR0963,6/12/15,Bf Plastic (med),10,pre,0:50,3,2,72,0.027777778,NH
GOPR0963,6/12/15,Bf Plastic (med),11,pre,0:55,4,0,62,0,NH
GOPR0963,6/12/15,Bf Plastic (med),12,pre,1:00,4,0,79,0,NH
GOPR0963,6/12/15,Bf Plastic (med),13,pre,1:05,1,11,75,0.146666667,NH
GOPR0963,6/12/15,Bf Plastic (med),14,pre,1:10,3,1,94,0.010638298,NH
GOPR0963,6/12/15,Bf Plastic (med),15,pre,1:15,2,6,34,0.176470588,NH
GOPR0963,6/12/15,Bf Plastic (med),16,pre,1:20,4,10,72,0.138888889,NH
GOPR0963,6/12/15,Bf Plastic (med),17,pre,1:25,4,14,105,0.133333333,NH
GOPR0963,6/12/15,Bf Plastic (med),18,pre,1:30,3,3,95,0.031578947,NH
GOPR0963,6/12/15,Bf Plastic (med),19,pre,1:35,1,3,71,0.042253521,NH
GOPR0963,6/12/15,Bf Plastic (med),20,pre,1:40,4,0,68,0,NH
GOPR0963,6/12/15,Bf Plastic (med),21,pre,1:45,1,2,94,0.021276596,NH
GOPR0963,6/12/15,Bf Plastic (med),22,pre,1:50,1,4,94,0.042553191,NH
GOPR0963,6/12/15,Bf Plastic (med),23,pre,1:55,4,0,66,0,NH
GOPR0963,6/12/15,Bf Plastic (med),24,pre,2:00,3,2,78,0.025641026,NH
GOPR0963,6/12/15,Bf Plastic (med),25,post,2:05,3,5,80,0.0625,NH
GOPR0963,6/12/15,Bf Plastic (med),26,post,2:10,2,0,48,0,NH
GOPR0963,6/12/15,Bf Plastic (med),27,post,2:15,4,0,41,0,NH
GOPR0963,6/12/15,Bf Plastic (med),28,post,2:20,2,5,26,0.192307692,NH
GOPR0963,6/12/15,Bf Plastic (med),29,post,2:25,3,3,84,0.035714286,NH
GOPR0963,6/12/15,Bf Plastic (med),30,post,2:30,1,41,89,0.460674157,NH
GOPR0963,6/12/15,Bf Plastic (med),31,post,2:35,1,34,83,0.409638554,NH
GOPR0963,6/12/15,Bf Plastic (med),32,post,2:40,2,2,14,0.142857143,NH
GOPR0963,6/12/15,Bf Plastic (med),33,post,2:45,3,11,99,0.111111111,NH
GOPR0963,6/12/15,Bf Plastic (med),34,post,2:50,3,14,101,0.138613861,NH
GOPR0963,6/12/15,Bf Plastic (med),35,post,2:55,2,3,39,0.076923077,NH
GOPR0963,6/12/15,Bf Plastic (med),36,post,3:00,1,7,85,0.082352941,NH
GOPR0963,6/12/15,Bf Plastic (med),37,post,3:05,1,1,91,0.010989011,NH
GOPR0963,6/12/15,Bf Plastic (med),38,post,3:10,2,2,36,0.055555556,NH
GOPR0963,6/12/15,Bf Plastic (med),39,post,3:15,3,3,76,0.039473684,NH
GOPR0963,6/12/15,Bf Plastic (med),40,post,3:20,4,1,43,0.023255814,NH
GOPR0963,6/12/15,Bf Plastic (med),41,post,3:25,2,1,59,0.016949153,NH
GOPR0963,6/12/15,Bf Plastic (med),42,post,3:30,4,1,53,0.018867925,NH
GOPR0963,6/12/15,Bf Plastic (med),43,post,3:35,4,4,66,0.060606061,NH
GOPR0963,6/12/15,Bf Plastic (med),44,post,3:40,2,5,43,0.11627907,NH
GOPR0963,6/12/15,Bf Plastic (med),45,post,3:45,1,6,90,0.066666667,NH
GOPR0966,6/14/15,Bf Plastic (low),9,pre,0:45,1,6,66,0.090909091,NH
GOPR0966,6/14/15,Bf Plastic (low),10,pre,0:50,1,2,70,0.028571429,NH
GOPR0966,6/14/15,Bf Plastic (low),11,pre,0:55,4,0,65,0,NH
GOPR0966,6/14/15,Bf Plastic (low),12,pre,1:00,3,4,99,0.04040404,NH
GOPR0966,6/14/15,Bf Plastic (low),13,pre,1:05,2,2,42,0.047619048,NH
GOPR0966,6/14/15,Bf Plastic (low),14,pre,1:10,3,2,96,0.020833333,NH
GOPR0966,6/14/15,Bf Plastic (low),15,pre,1:15,2,0,50,0,NH
GOPR0966,6/14/15,Bf Plastic (low),16,pre,1:20,4,1,56,0.017857143,NH
GOPR0966,6/14/15,Bf Plastic (low),17,pre,1:25,3,0,96,0,NH
GOPR0966,6/14/15,Bf Plastic (low),18,pre,1:30,2,1,54,0.018518519,NH
GOPR0966,6/14/15,Bf Plastic (low),19,pre,1:35,2,1,52,0.019230769,NH
GOPR0966,6/14/15,Bf Plastic (low),20,pre,1:40,2,8,84,0.095238095,NH
GOPR0966,6/14/15,Bf Plastic (low),21,pre,1:45,1,16,75,0.213333333,NH
GOPR0966,6/14/15,Bf Plastic (low),22,pre,1:50,4,0,63,0,NH
GOPR0966,6/14/15,Bf Plastic (low),23,pre,1:55,1,5,89,0.056179775,NH
GOPR0966,6/14/15,Bf Plastic (low),24,pre,2:00,2,1,54,0.018518519,NH
GOPR0966,6/14/15,Bf Plastic (low),25,post,2:05,4,0,54,0,NH
GOPR0966,6/14/15,Bf Plastic (low),26,post,2:10,1,2,82,0.024390244,NH
GOPR0966,6/14/15,Bf Plastic (low),27,post,2:15,3,4,82,0.048780488,NH
GOPR0966,6/14/15,Bf Plastic (low),28,post,2:20,3,4,84,0.047619048,NH
GOPR0966,6/14/15,Bf Plastic (low),29,post,2:25,4,4,63,0.063492063,NH
GOPR0966,6/14/15,Bf Plastic (low),30,post,2:30,2,1,41,0.024390244,NH
GOPR0966,6/14/15,Bf Plastic (low),31,post,2:35,3,10,98,0.102040816,NH
GOPR0966,6/14/15,Bf Plastic (low),32,post,2:40,3,12,96,0.125,NH
GOPR0966,6/14/15,Bf Plastic (low),33,post,2:45,3,10,95,0.105263158,NH
GOPR0966,6/14/15,Bf Plastic (low),34,post,2:50,1,0,45,0,NH
GOPR0966,6/14/15,Bf Plastic (low),35,post,2:55,1,5,52,0.096153846,NH
GOPR0966,6/14/15,Bf Plastic (low),36,post,3:00,3,3,93,0.032258065,NH
GOPR0966,6/14/15,Bf Plastic (low),37,post,3:05,2,3,59,0.050847458,NH
GOPR0966,6/14/15,Bf Plastic (low),38,post,3:10,3,2,85,0.023529412,NH
GOPR0966,6/14/15,Bf Plastic (low),39,post,3:15,1,12,81,0.148148148,NH
GOPR0966,6/14/15,Bf Plastic (low),40,post,3:20,4,0,63,0,NH
GOPR0966,6/14/15,Bf Plastic (low),41,post,3:25,4,10,62,0.161290323,NH
GOPR0966,6/14/15,Bf Plastic (low),42,post,3:30,3,2,44,0.045454545,NH
GOPR0966,6/14/15,Bf Plastic (low),43,post,3:35,3,3,71,0.042253521,NH
GOPR0966,6/14/15,Bf Plastic (low),44,post,3:40,1,6,89,0.06741573,NH
GOPR0966,6/14/15,Bf Plastic (low),45,post,3:45,4,1,48,0.020833333,NH
GOPR0969,6/14/15,Krill odor (low),9,pre,0:45,2,0,62,0.029411765,NH
GOPR0969,6/14/15,Krill odor (low),10,pre,0:50,3,1,69,0.014492754,NH
GOPR0969,6/14/15,Krill odor (low),11,pre,0:55,3,0,69,0,NH
GOPR0969,6/14/15,Krill odor (low),12,pre,1:00,1,4,84,0.047619048,NH
GOPR0969,6/14/15,Krill odor (low),13,pre,1:05,2,2,68,0.029411765,NH
GOPR0969,6/14/15,Krill odor (low),14,pre,1:10,4,2,81,0.024691358,NH
GOPR0969,6/14/15,Krill odor (low),15,pre,1:15,1,0,77,0,NH
GOPR0969,6/14/15,Krill odor (low),16,pre,1:20,2,0,62,0,NH
GOPR0969,6/14/15,Krill odor (low),17,pre,1:25,1,0,78,0,NH
GOPR0969,6/14/15,Krill odor (low),18,pre,1:30,2,2,69,0.028985507,NH
GOPR0969,6/14/15,Krill odor (low),19,pre,1:35,2,0,70,0,NH
GOPR0969,6/14/15,Krill odor (low),20,pre,1:40,4,1,70,0.014285714,NH
GOPR0969,6/14/15,Krill odor (low),21,pre,1:45,4,2,71,0.028169014,NH
GOPR0969,6/14/15,Krill odor (low),22,pre,1:50,2,1,66,0.015151515,NH
GOPR0969,6/14/15,Krill odor (low),23,pre,1:55,1,0,66,0,NH
GOPR0969,6/14/15,Krill odor (low),24,pre,2:00,1,1,67,0.014925373,NH
GOPR0969,6/14/15,Krill odor (low),25,post,2:05,2,0,60,0,NH
GOPR0969,6/14/15,Krill odor (low),26,post,2:10,3,0,83,0,NH
GOPR0969,6/14/15,Krill odor (low),27,post,2:15,3,1,84,0.011904762,NH
GOPR0969,6/14/15,Krill odor (low),28,post,2:20,3,2,91,0.021978022,NH
GOPR0969,6/14/15,Krill odor (low),29,post,2:25,3,37,82,0.451219512,NH
GOPR0969,6/14/15,Krill odor (low),30,post,2:30,1,6,50,0.12,NH
GOPR0969,6/14/15,Krill odor (low),31,post,2:35,2,11,58,0.189655172,NH
GOPR0969,6/14/15,Krill odor (low),32,post,2:40,1,21,29,0.724137931,NH
GOPR0969,6/14/15,Krill odor (low),33,post,2:45,4,90,100,0.9,NH
GOPR0969,6/14/15,Krill odor (low),34,post,2:50,3,1,1,1,NH
GOPR0969,6/14/15,Krill odor (low),35,post,2:55,4,50,65,0.769230769,NH
GOPR0969,6/14/15,Krill odor (low),36,post,3:00,2,32,79,0.405063291,NH
GOPR0969,6/14/15,Krill odor (low),37,post,3:05,4,2,9,0.222222222,NH
GOPR0969,6/14/15,Krill odor (low),38,post,3:10,1,121,150,0.806666667,NH
GOPR0969,6/14/15,Krill odor (low),39,post,3:15,1,43,127,0.338582677,NH
GOPR0969,6/14/15,Krill odor (low),40,post,3:20,2,17,17,1,NH
GOPR0969,6/14/15,Krill odor (low),41,post,3:25,3,12,99,0.121212121,NH
GOPR0969,6/14/15,Krill odor (low),42,post,3:30,2,6,29,0.206896552,NH
GOPR0969,6/14/15,Krill odor (low),43,post,3:35,4,10,18,0.555555556,NH
GOPR0969,6/14/15,Krill odor (low),44,post,3:40,4,2,9,0.222222222,NH
GOPR0969,6/14/15,Krill odor (low),45,post,3:45,4,16,23,0.695652174,NH
GOPR0976,6/14/15,Bf Plastic (med),9,pre,0:45,1,4,66,0.060606061,NH
GOPR0976,6/14/15,Bf Plastic (med),10,pre,0:50,3,3,67,0.044776119,NH
GOPR0976,6/14/15,Bf Plastic (med),11,pre,0:55,2,0,77,0,NH
GOPR0976,6/14/15,Bf Plastic (med),12,pre,1:00,1,0,62,0,NH
GOPR0976,6/14/15,Bf Plastic (med),13,pre,1:05,3,0,75,0,NH
GOPR0976,6/14/15,Bf Plastic (med),14,pre,1:10,2,4,41,0.097560976,NH
GOPR0976,6/14/15,Bf Plastic (med),15,pre,1:15,3,1,76,0.013157895,NH
GOPR0976,6/14/15,Bf Plastic (med),16,pre,1:20,3,1,81,0.012345679,NH
GOPR0976,6/14/15,Bf Plastic (med),17,pre,1:25,4,3,76,0.039473684,NH
GOPR0976,6/14/15,Bf Plastic (med),18,pre,1:30,1,0,64,0,NH
GOPR0976,6/14/15,Bf Plastic (med),19,pre,1:35,4,1,70,0.014285714,NH
GOPR0976,6/14/15,Bf Plastic (med),20,pre,1:40,1,1,69,0.014492754,NH
GOPR0976,6/14/15,Bf Plastic (med),21,pre,1:45,1,3,82,0.036585366,NH
GOPR0976,6/14/15,Bf Plastic (med),22,pre,1:50,1,3,81,0.037037037,NH
GOPR0976,6/14/15,Bf Plastic (med),23,pre,1:55,1,2,84,0.023809524,NH
GOPR0976,6/14/15,Bf Plastic (med),24,pre,2:00,2,1,68,0.014705882,NH
GOPR0976,6/14/15,Bf Plastic (med),25,post,2:05,3,2,70,0.028571429,NH
GOPR0976,6/14/15,Bf Plastic (med),26,post,2:10,1,1,74,0.013513514,NH
GOPR0976,6/14/15,Bf Plastic (med),27,post,2:15,3,2,66,0.03030303,NH
GOPR0976,6/14/15,Bf Plastic (med),28,post,2:20,4,2,72,0.027777778,NH
GOPR0976,6/14/15,Bf Plastic (med),29,post,2:25,3,8,75,0.106666667,NH
GOPR0976,6/14/15,Bf Plastic (med),30,post,2:30,4,2,71,0.028169014,NH
GOPR0976,6/14/15,Bf Plastic (med),31,post,2:35,3,20,71,0.281690141,NH
GOPR0976,6/14/15,Bf Plastic (med),32,post,2:40,1,5,43,0.11627907,NH
GOPR0976,6/14/15,Bf Plastic (med),33,post,2:45,4,49,86,0.569767442,NH
GOPR0976,6/14/15,Bf Plastic (med),34,post,2:50,4,21,74,0.283783784,NH
GOPR0976,6/14/15,Bf Plastic (med),35,post,2:55,4,12,45,0.266666667,NH
GOPR0976,6/14/15,Bf Plastic (med),36,post,3:00,4,12,20,0.6,NH
GOPR0976,6/14/15,Bf Plastic (med),37,post,3:05,1,61,141,0.432624113,NH
GOPR0976,6/14/15,Bf Plastic (med),38,post,3:10,1,45,142,0.316901408,NH
GOPR0976,6/14/15,Bf Plastic (med),39,post,3:15,3,24,111,0.216216216,NH
GOPR0976,6/14/15,Bf Plastic (med),40,post,3:20,4,10,29,0.344827586,NH
GOPR0976,6/14/15,Bf Plastic (med),41,post,3:25,3,12,120,0.1,NH
GOPR0976,6/14/15,Bf Plastic (med),42,post,3:30,4,25,65,0.384615385,NH
GOPR0976,6/14/15,Bf Plastic (med),43,post,3:35,3,6,108,0.055555556,NH
GOPR0976,6/14/15,Bf Plastic (med),44,post,3:40,2,7,18,0.388888889,NH
GOPR0976,6/14/15,Bf Plastic (med),45,post,3:45,2,2,14,0.142857143,NH
GOPR0979,6/14/15,Krill odor (med),9,pre,0:45,3,0,69,0,NH
GOPR0979,6/14/15,Krill odor (med),10,pre,0:50,1,2,75,0.026666667,NH
GOPR0979,6/14/15,Krill odor (med),11,pre,0:55,3,2,64,0.03125,NH
GOPR0979,6/14/15,Krill odor (med),12,pre,1:00,3,1,56,0.017857143,NH
GOPR0979,6/14/15,Krill odor (med),13,pre,1:05,3,0,57,0,NH
GOPR0979,6/14/15,Krill odor (med),14,pre,1:10,1,5,72,0.069444444,NH
GOPR0979,6/14/15,Krill odor (med),15,pre,1:15,3,2,64,0.03125,NH
GOPR0979,6/14/15,Krill odor (med),16,pre,1:20,4,2,68,0.029411765,NH
GOPR0979,6/14/15,Krill odor (med),17,pre,1:25,1,3,69,0.043478261,NH
GOPR0979,6/14/15,Krill odor (med),18,pre,1:30,4,0,62,0,NH
GOPR0979,6/14/15,Krill odor (med),19,pre,1:35,4,0,64,0,NH
GOPR0979,6/14/15,Krill odor (med),20,pre,1:40,4,1,70,0.014285714,NH
GOPR0979,6/14/15,Krill odor (med),21,pre,1:45,4,1,69,0.014492754,NH
GOPR0979,6/14/15,Krill odor (med),22,pre,1:50,4,0,66,0,NH
GOPR0979,6/14/15,Krill odor (med),23,pre,1:55,3,1,76,0.013157895,NH
GOPR0979,6/14/15,Krill odor (med),24,pre,2:00,3,0,74,0,NH
GOPR0979,6/14/15,Krill odor (med),25,post,2:05,1,2,65,0.030769231,NH
GOPR0979,6/14/15,Krill odor (med),26,post,2:10,4,1,70,0.014285714,NH
GOPR0979,6/14/15,Krill odor (med),27,post,2:15,1,2,70,0.028571429,NH
GOPR0979,6/14/15,Krill odor (med),28,post,2:20,3,0,71,0,NH
GOPR0979,6/14/15,Krill odor (med),29,post,2:25,4,1,90,0.011111111,NH
GOPR0979,6/14/15,Krill odor (med),30,post,2:30,4,16,75,0.213333333,NH
GOPR0979,6/14/15,Krill odor (med),31,post,2:35,1,12,87,0.137931034,NH
GOPR0979,6/14/15,Krill odor (med),32,post,2:40,2,52,70,0.742857143,NH
GOPR0979,6/14/15,Krill odor (med),33,post,2:45,3,61,85,0.717647059,NH
GOPR0979,6/14/15,Krill odor (med),34,post,2:50,4,31,45,0.688888889,NH
GOPR0979,6/14/15,Krill odor (med),35,post,2:55,1,46,158,0.291139241,NH
GOPR0979,6/14/15,Krill odor (med),36,post,3:00,3,30,60,0.5,NH
GOPR0979,6/14/15,Krill odor (med),37,post,3:05,4,8,11,0.727272727,NH
GOPR0979,6/14/15,Krill odor (med),38,post,3:10,2,4,7,0.571428571,NH
GOPR0979,6/14/15,Krill odor (med),39,post,3:15,2,8,8,1,NH
GOPR0979,6/14/15,Krill odor (med),40,post,3:20,4,0,1,0,NH
GOPR0979,6/14/15,Krill odor (med),41,post,3:25,2,14,24,0.583333333,NH
GOPR0979,6/14/15,Krill odor (med),42,post,3:30,4,23,27,0.851851852,NH
GOPR0979,6/14/15,Krill odor (med),43,post,3:35,2,22,51,0.431372549,NH
GOPR0979,6/14/15,Krill odor (med),44,post,3:40,4,13,20,0.65,NH
GOPR0979,6/14/15,Krill odor (med),45,post,3:45,2,15,31,0.483870968,NH
GOPR0987,6/14/15,Clean Plastic (low),9,pre,0:45,3,3,71,0.042253521,NH
GOPR0987,6/14/15,Clean Plastic (low),10,pre,0:50,1,3,83,0.036144578,NH
GOPR0987,6/14/15,Clean Plastic (low),11,pre,0:55,2,2,64,0.03125,NH
GOPR0987,6/14/15,Clean Plastic (low),12,pre,1:00,4,1,66,0.015151515,NH
GOPR0987,6/14/15,Clean Plastic (low),13,pre,1:05,3,4,82,0.048780488,NH
GOPR0987,6/14/15,Clean Plastic (low),14,pre,1:10,4,5,76,0.065789474,NH
GOPR0987,6/14/15,Clean Plastic (low),15,pre,1:15,2,1,49,0.020408163,NH
GOPR0987,6/14/15,Clean Plastic (low),16,pre,1:20,3,1,74,0.013513514,NH
GOPR0987,6/14/15,Clean Plastic (low),17,pre,1:25,4,0,77,0,NH
GOPR0987,6/14/15,Clean Plastic (low),18,pre,1:30,1,5,77,0.064935065,NH
GOPR0987,6/14/15,Clean Plastic (low),19,pre,1:35,4,0,67,0,NH
GOPR0987,6/14/15,Clean Plastic (low),20,pre,1:40,3,3,100,0.03,NH
GOPR0987,6/14/15,Clean Plastic (low),21,pre,1:45,3,0,87,0,NH
GOPR0987,6/14/15,Clean Plastic (low),22,pre,1:50,1,1,65,0.015384615,NH
GOPR0987,6/14/15,Clean Plastic (low),23,pre,1:55,3,3,74,0.040540541,NH
GOPR0987,6/14/15,Clean Plastic (low),24,pre,2:00,1,1,75,0.013333333,NH
GOPR0987,6/14/15,Clean Plastic (low),25,post,2:05,4,6,72,0.083333333,NH
GOPR0987,6/14/15,Clean Plastic (low),26,post,2:10,2,2,65,0.030769231,NH
GOPR0987,6/14/15,Clean Plastic (low),27,post,2:15,1,3,90,0.033333333,NH
GOPR0987,6/14/15,Clean Plastic (low),28,post,2:20,2,2,54,0.037037037,NH
GOPR0987,6/14/15,Clean Plastic (low),29,post,2:25,1,1,100,0.01,NH
GOPR0987,6/14/15,Clean Plastic (low),30,post,2:30,1,1,96,0.010416667,NH
GOPR0987,6/14/15,Clean Plastic (low),31,post,2:35,1,1,94,0.010638298,NH
GOPR0987,6/14/15,Clean Plastic (low),32,post,2:40,2,2,64,0.03125,NH
GOPR0987,6/14/15,Clean Plastic (low),33,post,2:45,3,3,74,0.040540541,NH
GOPR0987,6/14/15,Clean Plastic (low),34,post,2:50,1,5,91,0.054945055,NH
GOPR0987,6/14/15,Clean Plastic (low),35,post,2:55,2,2,71,0.028169014,NH
GOPR0987,6/14/15,Clean Plastic (low),36,post,3:00,1,2,94,0.021276596,NH
GOPR0987,6/14/15,Clean Plastic (low),37,post,3:05,4,0,73,0,NH
GOPR0987,6/14/15,Clean Plastic (low),38,post,3:10,4,1,68,0.014705882,NH
GOPR0987,6/14/15,Clean Plastic (low),39,post,3:15,3,1,77,0.012987013,NH
GOPR0987,6/14/15,Clean Plastic (low),40,post,3:20,1,4,69,0.057971014,NH
GOPR0987,6/14/15,Clean Plastic (low),41,post,3:25,3,4,74,0.054054054,NH
GOPR0987,6/14/15,Clean Plastic (low),42,post,3:30,4,4,66,0.060606061,NH
